station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,X..Survival..7.days.,Assessment,stationID,Latitude,Longitude
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],09-27-06/09-29-06,**15.2 (76),100,Slightly Toxic,1041403,42.8197222,-78.8238888
Smokes Creek @ Lackawanna 01041403 (SMOK-01) [INTENSIVE],10-17-06/10-20-06,27.3 (120),100,Non-toxic,1041403,42.8197222,-78.8238888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],04-27-04/04-30-04,22.2 (70),90,Non-toxic,6031501,42.0144444,-75.7888888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],07-08-04/07-09-04,**14.2 (52),90,Slightly Toxic,6031501,42.0144444,-75.7888888
Snake Creek @ Corbettsville 06031501 (SNAK-01) [INTENSIVE],10-12-04/10-15-04,23.1 (116),100,Non-toxic,6031501,42.0144444,-75.7888888
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],05-07-07/05-11-07,24.6 (117),90,Non-toxic,3022102,43.1913888,-76.9122222
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],09-10-07/09-14-07,23.5 (87),80,Non-toxic,3022102,43.1913888,-76.9122222
Sodus Creek @ Glenmark 03022102 (SDUS-01) [INTENSIVE],10-23-07/10-26-07,15.6 (68),*40,Moderately Toxic,3022102,43.1913888,-76.9122222
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],05-04-06/05-05-06,27.3 (103),100,Non-toxic,1042414,42.3558333,-78.8325
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],09-26-06/09-29-06,**11.2 (56),100,Slightly Toxic,1042414,42.3558333,-78.8325
South Branch Cattaraugus Creek @ Otto 01042414 (CATT-07A) [INTENSIVE],10-16-06/10-20-06,23.6 (104),100,Non-toxic,1042414,42.3558333,-78.8325
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],05-02-06/05-05-06,27.1 (103),100,Non-toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],07-13-06/07-14-06,23.2 (121),100,Non-toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],09-25-06/09-29-06,**13.5 (67),100,Slightly Toxic,1042203,42.6805555,-78.8786111
South Branch Eighteenmile Creek @ Eden Valley 01042203 (TEEN-B) [INTENSIVE],10-18-06/10-20-06,27.4 (120),100,Non-toxic,1042203,42.6805555,-78.8786111
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],04-25-06/04-28-06,34.9 (123),100,Non-toxic,12011801,42.9352777,-74.2033333
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],07-06-06/07-07-06,17.1 (84),100,Non-toxic,12011801,42.9352777,-74.2033333
South Chuctanunda Creek @ South Amsterdam 12011801 (SCHU-02) [INTENSIVE],09-19-06/09-22-06,22.5 (116),100,Non-toxic,12011801,42.9352777,-74.2033333
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],05-02-13/05-03-13,26.1 (107),100,Non-toxic,3031507,43.73704,-76.1319
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],08-05-13/08-09-13,15.2 (72),80,Non-toxic,3031507,43.73704,-76.1319
South Sandy Creek @ Ellisburg 03031507 (SSAN-01) [INTENSIVE],10-22-13/10-25-13,27.9 (146),100,Non-toxic,3031507,43.73704,-76.1319
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],05-04-11/05-06-11,15.5 (126),100,Non-toxic,1042600,42.48855,-78.72167
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],06-13-11/06-17-11,22.5 (99),100,Non-toxic,1042600,42.48855,-78.72167
Spooner Creek @ Springville 01042600 (SPOO-00) [INTENSIVE],10-13-11/10-17-11,19.1 (82),90,Non-toxic,1042600,42.48855,-78.72167
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],05-12-15/05-15-15,23.7 (104),100,Non-toxic,4022103,42.934404,-77.606905
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],08-04-15/08-07-15,**12.8 (53),80,Slightly Toxic,4022103,42.934404,-77.606905
Spring Brook @ Lima 04022103 (SPRG-3.7) [INTENSIVE],10-28-15/10-30-15,16.4 (94),100,Non-toxic,4022103,42.934404,-77.606905
Spring Brook @ Moran Corners 04022100 (SPRG-01) [INTENSIVE],04-29-10/04-30-10,17.4 (82),100,Non-toxic,4022100,42.96016,-77.61893
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],04-24-06/04-28-06,30.1 (106),100,Non-toxic,12012203,43.1402777,-74.7861111
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],07-03-06/07-07-06,18.4 (90),100,Non-toxic,12012203,43.1402777,-74.7861111
Spruce Creek @ Salisbury Center 12012203 (SPRC-01) [INTENSIVE],09-20-06/09-22-06,20.5 (106),100,Non-toxic,12012203,43.1402777,-74.7861111
St. Lawrence River @ Massena 09010008 (STLW-15A) [ROUTINE],07-14-05/07-15-05,**20.8 (69),90,Slightly Toxic,9010008,45.0061111,-74.7952778
St. Lawrence River @ Massena 09010008 (STLW-15A) [ROUTINE],09-21-10/09-24-10,19.7 (80),100,Non-toxic,9010008,45.0061111,-74.7952778
St. Lawrence River @ Massena 09010008 (STLW-15A) [ROUTINE],10-20-05/10-21-05,**7.3 (31),90,Slightly Toxic,9010008,45.0061111,-74.7952778
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],05-04-10/05-07-10,28.1 (123),100,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],06-15-05/06-17-05,26.3 (94),100,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],07-13-05/07-15-05,24.9 (83),90,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],07-27-10/07-30-10,17.8 (94),100,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],09-21-10/09-24-10,22.9 (93),100,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Helena 09021009 (REGI-07) [INTENSIVE],10-19-05/10-21-05,25.1 (108),100,Non-toxic,9021009,44.9244444,-74.7225
St. Regis River @ Hogansburg 09021003 (REGI-08) [INTENSIVE],05-04-10/05-07-10,25.8 (113),100,Non-toxic,9021003,44.973,-74.665
St. Regis River @ Hogansburg 09021003 (REGI-08) [INTENSIVE],07-27-10/07-30-10,17.1 (91),90,Non-toxic,9021003,44.973,-74.665
St. Regis River @ Hogansburg 09021003 (REGI-08) [INTENSIVE],09-21-10/09-24-10,20.8 (84),90,Non-toxic,9021003,44.973,-74.665
Stewart Brook @ Lake Luzerne 11042402 (STEW-00) [INTENSIVE],04-24-12/04-27-12,15.7 (86),90,Non-toxic,11042402,43.37900162,-73.83699799
Stewart Brook @ Lake Luzerne 11042402 (STEW-00) [INTENSIVE],09-19-12/09-21-12,21.2 (103),100,Non-toxic,11042402,43.37900162,-73.83699799
Stewart Brook @ Lake Luzerne 11042402 (STEW-00) [INTENSIVE],10-29-12/11-02-12,13.6 (76),80,Non-toxic,11042402,43.37900162,-73.83699799
Stillwater Creek @ Busti  02022406 (STIL-A) [INTENSIVE],04-23-12/04-27-12,17.9 (107),100,Non-toxic,2022406,42.0320015,-79.28099823
Stillwater Creek @ Busti  02022406 (STIL-A) [INTENSIVE],09-19-12/09-21-12,18.1 (121),100,Non-toxic,2022406,42.0320015,-79.28099823
Stillwater Creek @ Busti  02022406 (STIL-A) [INTENSIVE],1?-??-12/11-02-12,13.7 (83),80,Non-toxic,2022406,42.0320015,-79.28099823
Stony Kill Creek @ East Chatham 13013110 (STON-02) [INTENSIVE],04-22-13/04-26-13,20.1 (120),90,Non-toxic,13013110,42.40939,-73.52219
Stony Kill Creek @ East Chatham 13013110 (STON-02) [INTENSIVE],07-29-13/08-02-13,19.2 (86),90,Non-toxic,13013110,42.40939,-73.52219
Stony Kill Creek @ East Chatham 13013110 (STON-02) [INTENSIVE],10-29-13/11-01-13,22.1 (111),100,Non-toxic,13013110,42.40939,-73.52219
Sucker Brook @ Waddington 09011203 (SCKE-3.4) [INTENSIVE],05-11-15/05-15-15,22.8 (88),100,Non-toxic,9011203,44.83778,-75.22222
Sucker Brook @ Waddington 09011203 (SCKE-3.4) [INTENSIVE],08-06-15/08-07-15,**13.4 (52),90,Slightly Toxic,9011203,44.83778,-75.22222
Sucker Brook @ Waddington 09011203 (SCKE-3.4) [INTENSIVE],10-29-15/10-30-15,15.2 (72),100,Non-toxic,9011203,44.83778,-75.22222
Sumner Brook @ Bloomingdale 10032101 (SUMN-01) [INTENSIVE],05-04-09/05-08-09,28.1 (128),100,Non-toxic,10032101,44.40859985,-74.0836029
Sumner Brook @ Bloomingdale 10032101 (SUMN-01) [INTENSIVE],08-25-09/08-28-09,22.1 (132),100,Non-toxic,10032101,44.40859985,-74.0836029
Sumner Brook @ Bloomingdale 10032101 (SUMN-01) [INTENSIVE],10-26-09/10-30-09,23.9 (149),90,Non-toxic,10032101,44.40859985,-74.0836029
Susquehanna River @ Hyde Park 06010153 (USSQ-11) [INTENSIVE],04-28-04/04-30-04,**15.9 (50),100,Slightly Toxic,6010153,42.616,-74.954
Susquehanna River @ Hyde Park 06010153 (USSQ-11) [INTENSIVE],07-06-04/07-09-04,22.6 (83),100,Non-toxic,6010153,42.616,-74.954
Susquehanna River @ Hyde Park 06010153 (USSQ-11) [INTENSIVE],09-20-04/09-24-04,18.0 (69),90,Non-toxic,6010153,42.616,-74.954
Susquehanna River @ Phoenix Mills 06010154 (USSQ-10) [INTENSIVE],04-28-09/05-01-09,27.0 (92),100,Non-toxic,6010154,42.66722106,-74.94541931
Susquehanna River @ Phoenix Mills 06010154 (USSQ-10) [INTENSIVE],08-17-09/08-21-09,15.6 (101),100,Non-toxic,6010154,42.66722106,-74.94541931
Susquehanna River @ Phoenix Mills 06010154 (USSQ-10) [INTENSIVE],10-20-09/10-23-09,24.1 (139),100,Non-toxic,6010154,42.66722106,-74.94541931
Susquehanna River @ Smithboro 06030006 (SUSQ-09) [ROUTINE],04-29-09/05-01-09,26.7 (91),100,Non-toxic,6030006,42.029167,-76.400556
Susquehanna River @ Smithboro 06030006 (SUSQ-09) [ROUTINE],07-29-14/08-01-14,19.7 (77),100,Non-toxic,6030006,42.029167,-76.400556
Susquehanna River @ Smithboro 06030006 (SUSQ-09) [ROUTINE],10-21-09/10-23-09,29.3 (168),100,Non-toxic,6030006,42.029167,-76.400556
Susquehanna River @ Smithboro 06030006 (SUSQ-09) [ROUTINE],10-22-14/10-24-14,18.4 (109),90,Non-toxic,6030006,42.029167,-76.400556
Susquehanna River @ Smithboro 06030006 (SUSQ-09) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,6030006,42.029167,-76.400556
Swamp River @ Dover Plains 16012100 (SWMP-01) [INTENSIVE],04-30-08/05-02-08,27.6 (130),100,Non-toxic,16012100,41.71528,-73.57553
Swamp River @ Dover Plains 16012100 (SWMP-01) [INTENSIVE],07-30-08/08-01-08,27.5 (95),90,Non-toxic,16012100,41.71528,-73.57553
Swamp River @ Dover Plains 16012100 (SWMP-01) [INTENSIVE],10-29-08/10-31-08,26.7 (123),100,Non-toxic,16012100,41.71528,-73.57553
Sylvia Lake Outlet @ Fowler 09052101 (SYLV-1.4) [INTENSIVE],05-14-15/05-15-15,28.0 (108),100,Non-toxic,9052101,44.27389,-75.39139
Sylvia Lake Outlet @ Fowler 09052101 (SYLV-1.4) [INTENSIVE],08-03-15/08-07-15,20.7 (80),100,Non-toxic,9052101,44.27389,-75.39139
Sylvia Lake Outlet @ Fowler 09052101 (SYLV-1.4) [INTENSIVE],10-26-15/10-30-15,19.4 (92),100,Non-toxic,9052101,44.27389,-75.39139
Taghkanic Creek @ West Taghkanic 13013310 (TAGH-02) [INTENSIVE],04-22-13/04-26-13,18.5 (111),80,Non-toxic,13013310,42.12358,-73.721
Taghkanic Creek @ West Taghkanic 13013310 (TAGH-02) [INTENSIVE],07-30-13/08-02-13,19.1 (86),100,Non-toxic,13013310,42.12358,-73.721
Taghkanic Creek @ West Taghkanic 13013310 (TAGH-02) [INTENSIVE],10-28-13/11-01-13,23.1 (116),100,Non-toxic,13013310,42.12358,-73.721
Taughannock Creek @ Halseyville 07053603 (TGHN-00) [INTENSIVE],05-01-12/05-04-12,19.6 (100),100,Non-toxic,7053603,42.52999878,-76.63700104
Taughannock Creek @ Halseyville 07053603 (TGHN-00) [INTENSIVE],09-11-12/09-14-12,17.8 (102),90,Non-toxic,7053603,42.52999878,-76.63700104
Taughannock Creek @ Halseyville 07053603 (TGHN-00) [INTENSIVE],10-24-12/10-26-12,22.0 (106),100,Non-toxic,7053603,42.52999878,-76.63700104
Ticonderoga Creek @ Ticonderoga 10051202 (TCON-01) [INTENSIVE],04-14-04/04-16-04,8.3 (108),100,Non-toxic,10051202,43.8494444,-73.4211111
Ticonderoga Creek @ Ticonderoga 10051202 (TCON-01) [INTENSIVE],08-11-04/08-13-04,22.0 (97),100,Non-toxic,10051202,43.8494444,-73.4211111
Ticonderoga Creek @ Ticonderoga 10051202 (TCON-01) [INTENSIVE],09-30-04/10-01-04,24.3 (82),100,Non-toxic,10051202,43.8494444,-73.4211111
Tin Brook @ Walden 13063302 (TINW-01) [INTENSIVE],04-23-13/04-26-13,16.4 (98),90,Non-toxic,13063302,41.560958,-74.183717
Tin Brook @ Walden 13063302 (TINW-01) [INTENSIVE],07-30-13/08-02-13,**13.3 (60),90,Slightly Toxic,13063302,41.560958,-74.183717
Tin Brook @ Walden 13063302 (TINW-01) [INTENSIVE],10-29-13/11-01-13,15.1 (76),90,Non-toxic,13063302,41.560958,-74.183717
Tioughnioga River @ Blodgett Mills 06022131 (TOGH-12) [INTENSIVE],04-28-04/04-30-04,19.1 (60),100,Non-toxic,6022131,42.568056,-76.121667
Tioughnioga River @ Blodgett Mills 06022131 (TOGH-12) [INTENSIVE],07-07-04/07-09-04,23.9 (88),100,Non-toxic,6022131,42.568056,-76.121667
Tioughnioga River @ Blodgett Mills 06022131 (TOGH-12) [INTENSIVE],10-12-04/10-15-04,28.6 (143),100,Non-toxic,6022131,42.568056,-76.121667
Tomhanncok Creek @ Schaghticoke 11022201 (TOMH-01) [INTENSIVE],04-30-07/05-04-07,21.8 (87),100,Non-toxic,11022201,42.9016666,-73.6372222
Tomhanncok Creek @ Schaghticoke 11022201 (TOMH-01) [INTENSIVE],09-04-07/09-07-07,22.2 (123),80,Non-toxic,11022201,42.9016666,-73.6372222
Tomhanncok Creek @ Schaghticoke 11022201 (TOMH-01) [INTENSIVE],10-16-07/10-19-07,22.2 (127),100,Non-toxic,11022201,42.9016666,-73.6372222
Tonawanda Creek @ Batavia 01021103 (TONA-00) [INTENSIVE],05-02-11/05-06-11,23.9 (194),90,Non-toxic,1021103,42.71208,-78.33084
Tonawanda Creek @ Batavia 01021103 (TONA-00) [INTENSIVE],06-15-11/06-17-11,22.3 (98),100,Non-toxic,1021103,42.71208,-78.33084
Tonawanda Creek @ Batavia 01021103 (TONA-00) [INTENSIVE],10-11-11/10-14-11,25.0 (113),100,Non-toxic,1021103,42.71208,-78.33084
Tonawanda Creek @ Rapids 01021020 (TONA-09) [INTENSIVE],05-01-06/05-05-06,27.7 (105),100,Non-toxic,1021020,43.093056,-78.636389
Tonawanda Creek @ Rapids 01021020 (TONA-09) [INTENSIVE],09-27-06/09-29-06,**11.6 (58),100,Slightly Toxic,1021020,43.093056,-78.636389
Tonawanda Creek @ Rapids 01021020 (TONA-09) [INTENSIVE],10-17-06/10-20-06,28.9 (127),100,Non-toxic,1021020,43.093056,-78.636389
Tributary to East Branch Deer Creek @ Malone 09024101 (EDEE-13.2) [INTENSIVE],05-13-15/05-15-15,25.1 (97),100,Non-toxic,9024101,44.87035,-74.36071
Tributary to East Branch Deer Creek @ Malone 09024101 (EDEE-13.2) [INTENSIVE],08-05-15/08-07-15,19.0 (73),100,Non-toxic,9024101,44.87035,-74.36071
Tributary to East Branch Deer Creek @ Malone 09024101 (EDEE-13.2) [INTENSIVE],10-28-15/10-30-15,22.3 (105),100,Non-toxic,9024101,44.87035,-74.36071
Tributary to Little Salmon River @ Fort Covington 09023201 (LSAL-F1.0) [INTENSIVE],05-13-15/05-15-15,25.1 (97),100,Non-toxic,9023201,44.960765,-74.49282
Tributary to Little Salmon River @ Fort Covington 09023201 (LSAL-F1.0) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,9023201,44.960765,-74.49282
Tributary to Little Salmon River @ Fort Covington 09023201 (LSAL-F1.0) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,9023201,44.960765,-74.49282
Tributary to Plumb Creek @ Russell 09042219 (PLMB-T-0.1) [INTENSIVE],05-13-15/05-15-15,29.9 (115),100,Non-toxic,9042219,44.327302,-75.091868
Tributary to Plumb Creek @ Russell 09042219 (PLMB-T-0.1) [INTENSIVE],08-05-15/08-07-15,18.0 (70),100,Non-toxic,9042219,44.327302,-75.091868
Tributary to Plumb Creek @ Russell 09042219 (PLMB-T-0.1) [INTENSIVE],10-28-15/10-30-15,17.5 (83),100,Non-toxic,9042219,44.327302,-75.091868
Tributary to Ransom Creek @ East Amherst 01021200 (RANS-T0.2) [INTENSIVE],05-09-16/05-13-16,22.4 (136),100,Non-toxic,1021200,43.050046,-78.731063
Tributary to Ransom Creek @ East Amherst 01021200 (RANS-T0.2) [INTENSIVE],08-01-16/08-05-16,17.4 (130),90,Non-toxic,1021200,43.050046,-78.731063
Tributary to Ransom Creek @ East Amherst 01021200 (RANS-T0.2) [INTENSIVE],10-24-16/10-28-16,**7.0 (44),*40,Severely Toxic,1021200,43.050046,-78.731063
Tributary to Skinner Creek @ Mannsville 03032001 (SKIN-T0.2) [INTENSIVE],05-10-16/05-13-16,22.9 (110),100,Non-toxic,3032001,43.711305,-76.053117
Tributary to Skinner Creek @ Mannsville 03032001 (SKIN-T0.2) [INTENSIVE],10-24-16/10-28-16,16.1 (93),100,Non-toxic,3032001,43.711305,-76.053117
Tributary to Skinner Creek @ Mannsville 03032001 (SKIN-T0.2) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,3032001,43.711305,-76.053117
Trout Brook @ Raymondville 09032101 (TOOK-01) [INTENSIVE],06-15-05/06-17-05,23.3 (83),100,Non-toxic,9032101,44.8344444,-74.9813888
Trout Brook @ Raymondville 09032101 (TOOK-01) [INTENSIVE],07-13-05/07-15-05,26.5 (88),100,Non-toxic,9032101,44.8344444,-74.9813888
Trout Brook @ Raymondville 09032101 (TOOK-01) [INTENSIVE],10-19-05/10-21-05,24.6 (106),100,Non-toxic,9032101,44.8344444,-74.9813888
Trout Creek @ Trout Creek 14042401 (TRUT-1.4) [INTENSIVE],05-05-15/05-08-15,22.2 (109),100,Non-toxic,14042401,42.17694,-75.27889
Trout Creek @ Trout Creek 14042401 (TRUT-1.4) [INTENSIVE],07-28-15/07-31-15,14.2 (88),90,Non-toxic,14042401,42.17694,-75.27889
Trout Creek @ Trout Creek 14042401 (TRUT-1.4) [INTENSIVE],10-24-15/10-20-15,***12.4 (N/A),***100,N/A,14042401,42.17694,-75.27889
Trumansburg Creek @ Trumansburg 07053702 (TRUM-01) [INTENSIVE],05-01-12/05-04-12,19.3 (99),60,Non-toxic,7053702,42.54150009,-76.64739227
Trumansburg Creek @ Trumansburg 07053702 (TRUM-01) [INTENSIVE],09-11-12/09-14-12,11.4 (66),90,Non-toxic,7053702,42.54150009,-76.64739227
Trumansburg Creek @ Trumansburg 07053702 (TRUM-01) [INTENSIVE],10-24-12/10-26-12,19.0 (91),100,Non-toxic,7053702,42.54150009,-76.64739227
Tunungwant Creek @ Limestone 02011406 (TUNG-01) [INTENSIVE],05-01-07/05-04-07,22.6 (104),100,Non-toxic,2011406,42.0233333,-78.6333333
Tunungwant Creek @ Limestone 02011406 (TUNG-01) [INTENSIVE],09-05-07/09-07-07,25.7 (139),100,Non-toxic,2011406,42.0233333,-78.6333333
Tunungwant Creek @ Limestone 02011406 (TUNG-01) [INTENSIVE],10-16-07/10-19-07,19.3 (98),100,Non-toxic,2011406,42.0233333,-78.6333333
Tuscarora Creek @ Addison 05033101 (TUSC-05) [INTENSIVE],04-30-13/05-03-13,23.7 (96),100,Non-toxic,5033101,42.103514,-77.233886
Tuscarora Creek @ Addison 05033101 (TUSC-05) [INTENSIVE],08-06-13/08-09-13,15.8 (83),90,Non-toxic,5033101,42.103514,-77.233886
Tuscarora Creek @ Addison 05033101 (TUSC-05) [INTENSIVE],10-22-13/10-25-13,21.3 (110),100,Non-toxic,5033101,42.103514,-77.233886
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],04-28-04/04-30-04,31.1 (98),100,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],05-05-14/05-09-14,17.0 (83),90,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],07-06-04/07-09-04,21.0 (77),100,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],07-28-14/08-01-14,19.6 (77),90,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],09-20-04/09-24-04,27.7 (107),100,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ Rockdale 06011105 (DILA-06) [INTENSIVE],10-20-14/10-24-14,23.5 (139),100,Non-toxic,6011105,42.37889,-75.40624
Unadilla River @ West Winfield 06011157 (DILA-A) [INTENSIVE],04-28-09/05-01-09,30.4 (103),90,Non-toxic,6011157,42.88199996,-75.19255828
Unadilla River @ West Winfield 06011157 (DILA-A) [INTENSIVE],08-17-09/08-21-09,10.0 (65),100,Non-toxic,6011157,42.88199996,-75.19255828
Unadilla River @ West Winfield 06011157 (DILA-A) [INTENSIVE],10-20-09/10-23-09,20.8 (120),70,Non-toxic,6011157,42.88199996,-75.19255828
Unnamed Trib. Wappingers Creek @ Wappingers Falls 13052100 (UWAP-01) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,13052100,41.593565,-73.926627
Unnamed Trib. Wappingers Creek @ Wappingers Falls 13052100 (UWAP-01) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,13052100,41.593565,-73.926627
Unnamed Trib. Wappingers Creek @ Wappingers Falls 13052100 (UWAP-01) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,13052100,41.593565,-73.926627
Unnamed Tributary Honeoye Creek @ Richmond 04023200 (RICM-0.4) [INTENSIVE],05-11-15/05-15-15,20.4 (90),100,Non-toxic,4023200,42.723,-77.501
Unnamed Tributary Honeoye Creek @ Richmond 04023200 (RICM-0.4) [INTENSIVE],08-04-15/08-07-15,**14.2 (58),90,Slightly Toxic,4023200,42.723,-77.501
Unnamed Tributary Honeoye Creek @ Richmond 04023200 (RICM-0.4) [INTENSIVE],10-27-15/10-30-15,15.7 (90),90,Non-toxic,4023200,42.723,-77.501
Unnamed Tributary Mill Creek @ West Lowville 08012201 (UMLL-01) [INTENSIVE],04-30-13/05-03-13,23.8 (97),100,Non-toxic,8012201,43.79053,-75.54531
Unnamed Tributary Mill Creek @ West Lowville 08012201 (UMLL-01) [INTENSIVE],08-07-13/08-09-13,16.0 (76),100,Non-toxic,8012201,43.79053,-75.54531
Unnamed Tributary Mill Creek @ West Lowville 08012201 (UMLL-01) [INTENSIVE],10-22-13/10-25-13,22.7 (119),100,Non-toxic,8012201,43.79053,-75.54531
Unnamed Tributary to Fly Creek @ Windsor 14044100 (FLYC-T0.6) [INTENSIVE],05-05-15/05-08-15,18.5 (91),100,Non-toxic,14044100,42.044645,-75.524657
Unnamed Tributary to Fly Creek @ Windsor 14044100 (FLYC-T0.6) [INTENSIVE],07-28-15/07-31-15,23.3 (144),100,Non-toxic,14044100,42.044645,-75.524657
Unnamed Tributary to Fly Creek @ Windsor 14044100 (FLYC-T0.6) [INTENSIVE],10-24-15/10-20-15,***2.7 (N/A),***70,N/A,14044100,42.044645,-75.524657
Valatie Kill @ Nassau 13103116 (VLAT-04) [INTENSIVE],04-29-08/05-02-08,30.0 (142),90,Non-toxic,13103116,42.56111,-73.575
Valatie Kill @ Nassau 13103116 (VLAT-04) [INTENSIVE],07-28-08/08-01-08,26.7 (92),100,Non-toxic,13103116,42.56111,-73.575
Valatie Kill @ Nassau 13103116 (VLAT-04) [INTENSIVE],10-27-08/10-31-08,27.2 (125),100,Non-toxic,13103116,42.56111,-73.575
Van Buren Bay Creek @ Dunkirk 01053301 (VBUR-0.4) [INTENSIVE],05-11-16/05-13-16,23.0 (139),100,Non-toxic,1053301,42.44742,-79.40407
Van Buren Bay Creek @ Dunkirk 01053301 (VBUR-0.4) [INTENSIVE],08-02-16/08-05-16,18.9 (141),90,Non-toxic,1053301,42.44742,-79.40407
Van Buren Bay Creek @ Dunkirk 01053301 (VBUR-0.4) [INTENSIVE],10-25-16/10-28-16,15.7 (98),90,Non-toxic,1053301,42.44742,-79.40407
Van Campen Creek @ Belvidere 04031701 (VCAM-01) [INTENSIVE],04-27-10/04-30-10,21.8 (102),100,Non-toxic,4031701,42.25177,-78.05797
Van Campen Creek @ Belvidere 04031701 (VCAM-01) [INTENSIVE],07-28-10/07-30-10,**10.1 (52),70,Slightly Toxic,4031701,42.25177,-78.05797
Van Campen Creek @ Belvidere 04031701 (VCAM-01) [INTENSIVE],09-15-10/09-17-10,18.5 (93),80,Non-toxic,4031701,42.25177,-78.05797
Van Rensselaer Creek @ Pierrepont 09043201 (VREN-1.1) [INTENSIVE],05-13-15/05-15-15,27.9 (108),100,Non-toxic,9043201,44.50056,-75.05167
Van Rensselaer Creek @ Pierrepont 09043201 (VREN-1.1) [INTENSIVE],08-05-15/08-07-15,17.9 (69),100,Non-toxic,9043201,44.50056,-75.05167
Van Rensselaer Creek @ Pierrepont 09043201 (VREN-1.1) [INTENSIVE],10-28-15/10-30-15,21.2 (100),100,Non-toxic,9043201,44.50056,-75.05167
Vandermark Creek @ Five Corners 04031E08 (VANM-01) [INTENSIVE],04-26-10/04-30-10,21.1 (99),100,Non-toxic,4.03E+11,42.22338,-77.87255
Vandermark Creek @ Five Corners 04031E08 (VANM-01) [INTENSIVE],07-26-10/07-30-10,19.7 (101),100,Non-toxic,4.03E+11,42.22338,-77.87255
Vandermark Creek @ Five Corners 04031E08 (VANM-01) [INTENSIVE],09-14-10/09-17-10,9.9 (50),50,Non-toxic,4.03E+11,42.22338,-77.87255
Walloomsac River @ White Creek 11022107 (WALL-03) [INTENSIVE],04-30-07/05-04-07,25.2 (101),100,Non-toxic,11022107,42.939444,-73.285
Walloomsac River @ White Creek 11022107 (WALL-03) [INTENSIVE],09-04-07/09-07-07,22.4 (124),100,Non-toxic,11022107,42.939444,-73.285
Walloomsac River @ White Creek 11022107 (WALL-03) [INTENSIVE],10-15-07/10-19-07,21.5 (123),100,Non-toxic,11022107,42.939444,-73.285
Walnut Creek @ Forestville 01052108 (WLNT-00) [INTENSIVE],05-03-11/05-06-11,18.9 (154),100,Non-toxic,1052108,42.46825,-79.18106
Walnut Creek @ Forestville 01052108 (WLNT-00) [INTENSIVE],06-14-11/06-17-11,18.1 (80),100,Non-toxic,1052108,42.46825,-79.18106
